1,16,1439.66,740.604,79.8682,73.8561,1,-1,-1,-1
1,15,1309.09,633.062,60.903,60.8832,1,-1,-1,-1
1,14,1613.62,610.728,71.5955,74.0332,1,-1,-1,-1
1,13,1248.74,433.931,62.6342,62.7859,1,-1,-1,-1
1,12,1403.13,716.53,51.2144,50.3491,1,-1,-1,-1
1,11,1326.94,728.593,60.407,63.1102,1,-1,-1,-1
1,10,1421.82,545.163,85.4385,101.936,1,-1,-1,-1
1,9,1334.62,436.981,63.4742,65.5193,1,-1,-1,-1
1,8,1497.15,538.104,114.526,119.589,1,-1,-1,-1
1,7,1372.72,399.976,52.9935,53.6887,1,-1,-1,-1
1,6,1394.61,280.074,79.5002,79.3055,1,-1,-1,-1
1,5,1092.04,0,64.5536,59.9564,1,-1,-1,-1
1,4,1217.02,252.292,67.829,67.8583,1,-1,-1,-1
1,3,1178.21,41.0068,85.0562,85.068,1,-1,-1,-1
1,2,1067.14,365.128,75.0018,75.98,1,-1,-1,-1
1,1,1501.84,160.459,76.4968,76.3264,1,-1,-1,-1
2,16,1438.31,719.798,79.4901,78.2517,1,-1,-1,-1
2,15,1310.09,617.347,58.1338,59.0782,1,-1,-1,-1
2,14,1614.08,592.256,70.6952,74.9494,1,-1,-1,-1
2,13,1248.86,454.369,63.5104,63.6193,1,-1,-1,-1
2,12,1410,718.856,42.9784,49.8654,1,-1,-1,-1
2,11,1327.1,720.543,59.5844,61.2178,1,-1,-1,-1
2,10,1419.67,521.65,100.285,99.329,1,-1,-1,-1
2,9,1332.06,424.181,63.8611,65.2916,1,-1,-1,-1
2,8,1497.93,577.453,114.614,120.991,1,-1,-1,-1
2,7,1370.53,390.103,52.551,53.0548,1,-1,-1,-1
2,6,1397.72,304.203,80.2439,80.4622,1,-1,-1,-1
2,5,1091.39,10.0983,65.3015,65.7433,1,-1,-1,-1
2,4,1217.57,272.715,68.816,68.1509,1,-1,-1,-1
2,3,1178.2,58.9543,86.1364,86.0669,1,-1,-1,-1
2,2,1064.63,388.568,75.4668,76.8107,1,-1,-1,-1
2,1,1498.15,148.56,76.2593,75.0953,1,-1,-1,-1
3,16,1438.15,696.912,79.8075,79.914,1,-1,-1,-1
3,15,1310.18,603.945,54.8365,57.9461,1,-1,-1,-1
3,14,1613.04,575.206,70.087,73.2098,1,-1,-1,-1
3,13,1249.69,478.172,61.687,62.2028,1,-1,-1,-1
3,12,1416.09,722.515,33.2041,48.8151,1,-1,-1,-1
3,11,1325.84,710.85,61.751,61.1671,1,-1,-1,-1
3,10,1418.23,497.242,98.9429,100.729,1,-1,-1,-1
3,9,1330.17,411.156,63.1265,64.7112,1,-1,-1,-1
3,8,1498.54,618.599,116.538,122.212,1,-1,-1,-1
3,7,1368.01,380.295,51.4039,52.3106,1,-1,-1,-1
3,6,1400.68,328.554,80.5333,82.1739,1,-1,-1,-1
3,5,1090.4,24.7192,65.8815,65.5889,1,-1,-1,-1
3,4,1219.02,293.813,68.1952,68.7454,1,-1,-1,-1
3,3,1178.18,77.428,87.2225,87.3813,1,-1,-1,-1
3,2,1061.81,411.513,75.703,76.2528,1,-1,-1,-1
3,1,1494.71,135.644,75.9777,75.8812,1,-1,-1,-1
4,16,1435.73,676.568,70.2974,79.9919,1,-1,-1,-1
4,15,1303.47,589.79,59.3896,60.3287,1,-1,-1,-1
4,14,1612.04,558.279,69.8352,72.7087,1,-1,-1,-1
4,13,1250.6,499.302,61.5277,62.4302,1,-1,-1,-1
4,12,1423.68,729.516,42.7528,44.921,1,-1,-1,-1
4,11,1325.12,702.623,61.0679,63.4231,1,-1,-1,-1
4,10,1416.18,474.159,96.4952,97.7168,1,-1,-1,-1
4,9,1327.81,398.101,63.0039,67.5395,1,-1,-1,-1
