1,27,184.18,46.9884,176.636,105.496,1,-1,-1,-1
1,26,967.187,685.594,45.465,42.6893,1,-1,-1,-1
1,25,1458.37,351.808,75.0165,68.2474,1,-1,-1,-1
1,24,191.048,57.8135,169.753,47.5149,1,-1,-1,-1
1,23,839.2,290.795,30.2182,28.8954,1,-1,-1,-1
1,22,806.247,696.946,155.783,103.354,1,-1,-1,-1
1,21,715.249,717.896,205.65,102.406,1,-1,-1,-1
1,20,643.569,687.477,315.012,200.283,1,-1,-1,-1
1,19,643.323,697.12,99.8235,187.006,1,-1,-1,-1
1,18,1231.54,316.36,86.7701,88.5153,1,-1,-1,-1
1,17,655.139,90.8921,88.9877,57.6579,1,-1,-1,-1
1,16,222.381,151.616,172.251,117.103,1,-1,-1,-1
1,15,883.873,572.968,52.1357,82.2325,1,-1,-1,-1
1,14,27.1442,58.5172,331.731,148.834,1,-1,-1,-1
1,13,64.4647,724.884,104.541,40.399,1,-1,-1,-1
1,12,899.85,670.022,112.047,78.557,1,-1,-1,-1
1,11,423.092,43.3075,149.181,105.052,1,-1,-1,-1
1,10,659.187,17.0176,159.815,121.285,1,-1,-1,-1
1,9,740.768,339.932,81.0148,48.3103,1,-1,-1,-1
1,8,1036.29,684.9,107.473,45.0093,1,-1,-1,-1
1,7,1027.36,741.151,101.781,124.746,1,-1,-1,-1
1,6,1009.83,944.6,121.967,109.362,1,-1,-1,-1
1,5,1419.96,829.826,174.902,153.855,1,-1,-1,-1
1,4,1223.69,336.865,213.98,115.43,1,-1,-1,-1
1,3,1055.04,440.819,103.099,86.2756,1,-1,-1,-1
1,2,1398.54,351.143,298.932,128.36,1,-1,-1,-1
1,1,933.498,191.743,194.759,112.937,1,-1,-1,-1
2,31,164.601,85.6617,108.319,44.7417,1,-1,-1,-1
2,30,271.928,77.5607,70.1241,47.8257,1,-1,-1,-1
2,29,489.043,82.4692,63.0578,64.9351,1,-1,-1,-1
2,28,98.2114,748.319,101.794,33.5588,1,-1,-1,-1
2,27,162.333,76.1375,178.981,100.9,1,-1,-1,-1
2,23,840.799,300.44,30.7837,27.8896,1,-1,-1,-1
2,21,721.59,719.288,240.891,119.572,1,-1,-1,-1
2,20,655.115,705.062,320.101,205.407,1,-1,-1,-1
2,19,654.91,722.048,96.0977,187.624,1,-1,-1,-1
2,18,1240.14,317.426,96.9713,84.9029,1,-1,-1,-1
2,17,645.571,95.1678,92.0288,65.5312,1,-1,-1,-1
2,16,218.245,175.376,169.687,121.434,1,-1,-1,-1
2,15,897.263,586.973,49.5643,81.5994,1,-1,-1,-1
2,14,42.8717,122.14,262.337,109.465,1,-1,-1,-1
2,12,906.934,680.298,108.275,80.7859,1,-1,-1,-1
2,11,416.618,62.6444,134.053,97.1559,1,-1,-1,-1
2,10,662.165,30.3815,156.525,118.426,1,-1,-1,-1
2,9,749.445,354.768,80.5802,46.0236,1,-1,-1,-1
2,8,1051.75,693.251,113.313,43.9127,1,-1,-1,-1
2,7,1047.08,755.196,98.7775,124.86,1,-1,-1,-1
2,6,1031.52,953.195,126.824,109.478,1,-1,-1,-1
2,5,1439.07,834.137,183.093,152.094,1,-1,-1,-1
2,4,1241.18,329.626,218.109,122.135,1,-1,-1,-1
2,3,1065.87,444.248,107.519,88.9531,1,-1,-1,-1
2,2,1417.34,346.476,315.895,125.601,1,-1,-1,-1
2,1,924.652,199.782,194.221,116.533,1,-1,-1,-1
3,32,330.891,176.875,58.7941,43.1795,1,-1,-1,-1
3,30,267.736,80.0147,75.8396,48.9597,1,-1,-1,-1
3,29,484.62,79.7052,64.0608,64.7922,1,-1,-1,-1
3,28,103.955,747.361,100.686,33.9576,1,-1,-1,-1
3,27,156.259,79.9104,184.14,105.256,1,-1,-1,-1
3,23,845.554,297.045,31.0252,27.3925,1,-1,-1,-1
3,21,723.156,725.561,240.829,115.041,1,-1,-1,-1
3,20,656.17,716.009,302.519,199.432,1,-1,-1,-1
3,19,658.836,724.03,97.9775,190.479,1,-1,-1,-1
3,18,1246.4,312.786,103.15,85.028,1,-1,-1,-1
3,17,645.917,95.5898,92.1903,63.7201,1,-1,-1,-1
3,16,218.956,178.277,163.6,122.088,1,-1,-1,-1
3,15,907.469,583.086,46.37,85.3211,1,-1,-1,-1
3,14,58.525,85.1051,271.014,142.489,1,-1,-1,-1
3,12,911.439,677.887,105.318,81.9066,1,-1,-1,-1
3,11,418.322,61.4668,130.578,99.5984,1,-1,-1,-1
3,10,667.947,28.8003,155.191,118.748,1,-1,-1,-1
3,9,754.529,351.589,81.9358,46.47,1,-1,-1,-1
3,8,1060.86,690.986,116.584,44.5707,1,-1,-1,-1
3,7,1057.14,755.035,95.6981,127.374,1,-1,-1,-1
3,6,1040.14,955.559,130.229,109.263,1,-1,-1,-1
3,5,1446.77,832.313,185.272,151.157,1,-1,-1,-1
3,4,1248.89,320.375,222.934,125.02,1,-1,-1,-1
3,3,1074.21,440.098,108.446,88.8704,1,-1,-1,-1
3,2,1429.68,338.556,324.147,125.304,1,-1,-1,-1
3,1,924.55,197.889,193.008,118.02,1,-1,-1,-1
4,33,680.287,722.524,79.8925,96.759,1,-1,-1,-1
4,30,266.81,78.7992,74.5524,47.7645,1,-1,-1,-1
4,28,102.832,744.792,104.642,33.6086,1,-1,-1,-1
4,27,147.298,98.0718,157.709,81.6669,1,-1,-1,-1
4,23,850.567,293.652,31.9644,28.0818,1,-1,-1,-1
4,21,720.776,731.949,243.322,109.273,1,-1,-1,-1
4,20,659.001,729.684,302.421,189.462,1,-1,-1,-1
4,19,657.717,714.97,101.726,204.87,1,-1,-1,-1
4,17,646.968,94.1356,93.387,63.4776,1,-1,-1,-1
4,16,216.532,176.717,171.297,122.894,1,-1,-1,-1
4,15,911.506,584.298,45.8661,84.2903,1,-1,-1,-1
4,14,68.1353,80.5904,267.599,140.154,1,-1,-1,-1
4,12,912.519,670.328,103.875,88.6809,1,-1,-1,-1
4,11,420.733,55.2114,124.593,103.465,1,-1,-1,-1
4,10,676.604,26.0256,153.592,121.352,1,-1,-1,-1
4,9,761.109,349.447,80.9706,46.7588,1,-1,-1,-1
4,8,1067.67,690.398,117.529,44.7184,1,-1,-1,-1
4,7,1063.97,755.883,92.3547,130.219,1,-1,-1,-1
4,6,1043.91,961.043,133.564,108.168,1,-1,-1,-1
4,5,1448.26,833.252,192.85,150.707,1,-1,-1,-1
4,4,1254.15,316.285,230.818,127.273,1,-1,-1,-1
4,3,1080.43,439.529,109.777,87.5356,1,-1,-1,-1
4,2,1440.67,336.172,329.872,123.509,1,-1,-1,-1
4,1,924.226,198.93,192.545,117.392,1,-1,-1,-1
5,33,675.662,719.697,89.4161,104.049,1,-1,-1,-1
