1,12,840.087,626.029,50.5352,19.7848,1,-1,-1,-1
1,11,936.951,628.663,50.6437,18.1466,1,-1,-1,-1
1,10,887.002,633.555,46.3166,19.3962,1,-1,-1,-1
1,9,806.04,581.489,56.8749,23.1042,1,-1,-1,-1
1,8,641.726,607.571,56.2415,19.2857,1,-1,-1,-1
1,7,851.239,537.663,56.9584,24.4251,1,-1,-1,-1
1,6,679.092,651.292,51.4623,19.3224,1,-1,-1,-1
1,5,1025.57,574.911,55.0581,21.4239,1,-1,-1,-1
1,4,970.189,553.046,55.6243,21.4592,1,-1,-1,-1
1,3,735.695,621.111,52.3151,18.4353,1,-1,-1,-1
1,2,982.785,600.01,53.662,18.5672,1,-1,-1,-1
1,1,766.033,498.35,61.5422,25.39,1,-1,-1,-1
2,13,833.597,618.577,90.7852,35.4782,1,-1,-1,-1
2,12,833.558,628.595,51.9137,20.255,1,-1,-1,-1
2,11,930.657,630.629,52.0085,18.5559,1,-1,-1,-1
2,10,880.39,635.086,46.2173,20.0452,1,-1,-1,-1
2,9,802.816,582.754,57.4885,23.2943,1,-1,-1,-1
2,8,635.887,608.001,57.0513,19.3977,1,-1,-1,-1
2,7,849.64,539.283,57.8763,24.6212,1,-1,-1,-1
2,6,672.234,652.02,52.056,19.7768,1,-1,-1,-1
2,5,1023.2,576.692,55.5172,21.6801,1,-1,-1,-1
2,4,968.342,554.704,56.2248,21.3033,1,-1,-1,-1
2,3,730.854,622.159,52.828,18.4728,1,-1,-1,-1
2,2,979.092,601.5,53.9394,19.6638,1,-1,-1,-1
2,1,764.877,497.879,62.8046,26.2721,1,-1,-1,-1
3,13,831.281,620.592,88.02,35.8953,1,-1,-1,-1
3,12,828.91,630.177,51.8648,20.3241,1,-1,-1,-1
3,11,924.247,632.378,53.8568,18.5626,1,-1,-1,-1
3,10,873.324,639.101,47.1178,19.1198,1,-1,-1,-1
3,9,798.429,584.218,58.3836,23.4101,1,-1,-1,-1
3,8,630.57,607.795,57.3568,20.2068,1,-1,-1,-1
3,7,848.217,539.719,57.4478,25.4999,1,-1,-1,-1
3,6,665.463,652.917,52.6508,20.3671,1,-1,-1,-1
3,5,1019.71,577.958,56.8835,22.2462,1,-1,-1,-1
3,4,965.987,555.998,56.4267,21.6005,1,-1,-1,-1
3,3,724.367,622.397,54.1454,19.9037,1,-1,-1,-1
3,2,973.787,603.009,54.9352,19.9159,1,-1,-1,-1
3,1,763.81,497.933,63.7012,26.6082,1,-1,-1,-1
4,12,822.564,631.184,52.8877,21.1507,1,-1,-1,-1
4,11,917.582,633.892,53.7851,19.4109,1,-1,-1,-1
4,10,864.136,642.123,48.2518,18.1927,1,-1,-1,-1
4,9,795.553,585,58.0743,23.9271,1,-1,-1,-1
4,8,624.156,608.024,58.5553,20.3339,1,-1,-1,-1
4,7,845.245,540.772,58.6161,25.0488,1,-1,-1,-1
4,6,657.193,653.156,53.2847,21.0479,1,-1,-1,-1
4,5,1016.19,579.681,57.0872,22.1706,1,-1,-1,-1
4,4,962.756,557.228,57.1901,21.7341,1,-1,-1,-1
4,3,719.074,622.877,54.1579,20.3112,1,-1,-1,-1
4,2,969.702,606.538,56.0102,19.012,1,-1,-1,-1
4,1,762.54,498.102,64.2308,25.9677,1,-1,-1,-1
5,12,817.137,631.751,52.6901,21.9096,1,-1,-1,-1
5,11,910.091,635.586,55.1824,19.9503,1,-1,-1,-1
5,10,856.819,643.375,47.8539,18.4539,1,-1,-1,-1
5,9,791.112,586.208,59.6324,23.5103,1,-1,-1,-1
5,8,618.54,608.39,58.6823,20.6413,1,-1,-1,-1
5,7,842.646,541.909,58.6491,25.1614,1,-1,-1,-1
5,6,649.277,653.457,54.9719,22.1701,1,-1,-1,-1
5,5,1012.95,581.476,57.5072,22.2415,1,-1,-1,-1
5,4,960.293,557.742,57.0215,23.2591,1,-1,-1,-1
5,3,712.843,623.67,54.5916,20.7366,1,-1,-1,-1
5,2,965.497,607.142,55.4803,20.1953,1,-1,-1,-1
5,1,761.068,498.009,64.7863,26.1396,1,-1,-1,-1
6,13,811.908,623.396,82.7225,37.9615,1,-1,-1,-1
6,12,810.446,632.768,53.3665,22.2911,1,-1,-1,-1
6,11,905.808,638.714,53.9625,19.5138,1,-1,-1,-1
6,10,847.063,643.126,49.386,20.2902,1,-1,-1,-1
6,9,786.522,586.963,60.5792,23.6091,1,-1,-1,-1
