1.000000,-1.000000,857.858337,271.899506,45.661621,49.868103,1.000000,1.000000,1.000000
1.000000,-1.000000,550.464966,404.585846,51.566406,49.220459,1.000000,1.000000,1.000000
1.000000,-1.000000,411.451996,629.439636,48.514069,49.316650,1.000000,1.000000,1.000000
1.000000,-1.000000,973.848755,687.657837,53.334229,38.214111,1.000000,1.000000,1.000000
1.000000,-1.000000,1029.145630,6.927193,46.804810,68.237701,1.000000,1.000000,1.000000
1.000000,-1.000000,585.871948,336.270355,46.827881,43.693237,1.000000,1.000000,1.000000
1.000000,-1.000000,1200.025269,925.419434,48.465210,58.075684,1.000000,1.000000,1.000000
1.000000,-1.000000,1807.947021,1040.921753,63.722656,37.284912,1.000000,1.000000,1.000000
1.000000,-1.000000,1009.693420,285.388580,47.407532,49.019928,1.000000,1.000000,1.000000
1.000000,-1.000000,768.807556,497.690796,33.038635,53.984375,1.000000,1.000000,1.000000
1.000000,-1.000000,924.738708,419.742645,67.483521,75.046448,1.000000,1.000000,1.000000
1.000000,-1.000000,425.104462,924.791809,46.787079,59.325317,1.000000,1.000000,1.000000
1.000000,-1.000000,516.282043,848.549683,47.618591,52.423218,1.000000,1.000000,1.000000
1.000000,-1.000000,1199.921387,864.071594,56.675659,37.543579,1.000000,1.000000,1.000000
1.000000,-1.000000,660.861572,1007.304260,41.763245,58.837708,1.000000,1.000000,1.000000
1.000000,-1.000000,667.131470,521.055237,30.029053,54.875488,1.000000,1.000000,1.000000
1.000000,-1.000000,990.751892,589.105957,28.583374,56.834961,1.000000,1.000000,1.000000
1.000000,-1.000000,738.164368,61.007999,30.782532,53.639179,1.000000,1.000000,1.000000
2.000000,-1.000000,857.858337,271.899506,45.661621,49.868103,1.000000,1.000000,1.000000
2.000000,-1.000000,550.464966,404.585846,51.566406,49.220459,1.000000,1.000000,1.000000
2.000000,-1.000000,411.451996,629.439636,48.514069,49.316650,1.000000,1.000000,1.000000
2.000000,-1.000000,973.848755,687.657837,53.334229,38.214111,1.000000,1.000000,1.000000
2.000000,-1.000000,1029.145630,6.927193,46.804810,68.237701,1.000000,1.000000,1.000000
