1.000000,-1.000000,1077.939331,212.448822,256.329102,143.987061,1.000000,1.000000,1.000000
1.000000,-1.000000,437.230865,287.192139,241.979889,130.833008,1.000000,1.000000,1.000000
1.000000,-1.000000,1231.191406,417.916260,128.235962,83.499847,1.000000,1.000000,1.000000
1.000000,-1.000000,547.810547,703.880920,122.829590,73.721497,1.000000,1.000000,1.000000
1.000000,-1.000000,908.953857,596.665344,128.077026,69.489685,1.000000,1.000000,1.000000
1.000000,-1.000000,657.544128,421.597748,139.058044,66.442078,1.000000,1.000000,1.000000
1.000000,-1.000000,1269.034668,566.560852,115.376831,77.265625,1.000000,1.000000,1.000000
1.000000,-1.000000,526.914978,419.846954,106.726746,64.395020,1.000000,1.000000,1.000000
1.000000,-1.000000,897.082458,358.603149,101.777771,66.228699,1.000000,1.000000,1.000000
1.000000,-1.000000,592.666809,385.137146,114.757385,60.530579,1.000000,1.000000,1.000000
1.000000,-1.000000,960.771790,717.399109,119.541443,60.612061,1.000000,1.000000,1.000000
1.000000,-1.000000,1065.345459,739.436218,89.968872,61.370483,1.000000,1.000000,1.000000
1.000000,-1.000000,970.031616,430.777313,54.169434,64.590454,1.000000,1.000000,1.000000
1.000000,-1.000000,1227.035034,340.080048,65.592041,68.273773,1.000000,1.000000,1.000000
1.000000,-1.000000,1298.975098,709.554810,99.903564,68.099670,1.000000,1.000000,1.000000
2.000000,-1.000000,1079.307861,214.283722,266.118042,139.820282,1.000000,1.000000,1.000000
2.000000,-1.000000,439.937317,290.077850,254.717712,129.874451,1.000000,1.000000,1.000000
2.000000,-1.000000,1210.120605,419.267334,121.415161,82.422913,1.000000,1.000000,1.000000
2.000000,-1.000000,539.090149,703.528748,129.628784,76.441284,1.000000,1.000000,1.000000
2.000000,-1.000000,1274.716064,568.285156,98.370972,76.139893,1.000000,1.000000,1.000000
2.000000,-1.000000,916.272217,597.014404,104.519531,71.275208,1.000000,1.000000,1.000000
2.000000,-1.000000,686.529785,422.499939,76.442017,66.164520,1.000000,1.000000,1.000000
2.000000,-1.000000,522.150269,418.382355,114.720947,66.605804,1.000000,1.000000,1.000000
2.000000,-1.000000,937.814087,427.804260,111.906494,68.759186,1.000000,1.000000,1.000000
2.000000,-1.000000,1206.349487,340.533295,116.579834,68.121613,1.000000,1.000000,1.000000
2.000000,-1.000000,1232.809814,793.701538,77.191162,60.898010,1.000000,1.000000,1.000000
2.000000,-1.000000,987.996216,715.866821,77.223999,62.278198,1.000000,1.000000,1.000000
2.000000,-1.000000,1289.867065,713.516785,91.121216,66.334229,1.000000,1.000000,1.000000
2.000000,-1.000000,598.023010,385.269806,110.057495,62.167175,1.000000,1.000000,1.000000
2.000000,-1.000000,938.921631,357.206024,52.249634,66.474884,1.000000,1.000000,1.000000
2.000000,-1.000000,1083.032104,737.408325,59.970459,64.915527,1.000000,1.000000,1.000000
2.000000,-1.000000,884.344788,386.601776,58.270020,50.919403,1.000000,1.000000,1.000000
2.000000,-1.000000,1363.479126,751.206726,75.389893,60.114685,1.000000,1.000000,1.000000
3.000000,-1.000000,1076.476074,216.535919,260.133667,139.218353,1.000000,1.000000,1.000000
3.000000,-1.000000,440.954071,289.821167,249.539948,132.279388,1.000000,1.000000,1.000000
3.000000,-1.000000,1209.823242,419.674255,141.762207,82.696899,1.000000,1.000000,1.000000
3.000000,-1.000000,549.585510,706.222900,117.941711,74.424316,1.000000,1.000000,1.000000
3.000000,-1.000000,677.507507,420.129822,88.113647,69.670593,1.000000,1.000000,1.000000
3.000000,-1.000000,937.079590,596.640320,59.461670,74.236511,1.000000,1.000000,1.000000
3.000000,-1.000000,1274.550781,569.354553,91.116333,75.433411,1.000000,1.000000,1.000000
3.000000,-1.000000,983.043457,715.010254,80.635254,64.505981,1.000000,1.000000,1.000000
3.000000,-1.000000,565.648682,422.182648,57.983032,64.223633,1.000000,1.000000,1.000000
3.000000,-1.000000,1045.409912,742.965149,116.440186,62.208252,1.000000,1.000000,1.000000
3.000000,-1.000000,926.579651,434.365692,122.202698,63.762848,1.000000,1.000000,1.000000
3.000000,-1.000000,1227.981934,788.783813,78.105957,67.704346,1.000000,1.000000,1.000000
